date,invoice,cod_customer,cod_product,amount
2021-03-19,9864,1309,8,5
2021-03-19,9864,1309,10,2
2021-03-19,9864,1309,11,3
2021-03-19,9865,1479,1,2
2021-03-19,9865,1479,2,4
2021-03-19,9865,1479,4,7
2021-03-19,9866,1628,1,2
2021-03-19,9867,1881,11,7
2021-03-20,9868,1004,4,8
2021-03-20,9868,1004,6,5
2021-03-20,9869,1252,7,3
2021-03-20,9870,1273,10,4
2021-03-20,9871,1445,2,4
2021-03-20,9871,1445,6,2
2021-03-20,9871,1445,9,1
2021-03-20,9872,1598,11,8
2021-03-20,9873,1646,9,3
2021-03-20,9874,1688,2,4
2021-03-20,9875,1821,5,6
2021-03-20,9876,1863,4,4
2021-03-21,9877,1078,2,2
2021-03-21,9877,1078,6,1
2021-03-21,9878,1172,1,3
2021-03-21,9878,1172,2,4
2021-03-21,9878,1172,6,5
2021-03-21,9878,1172,10,6
2021-03-21,9879,1279,1,3
2021-03-21,9879,1279,4,7
2021-03-21,9879,1279,8,3
2021-03-21,9879,1279,10,8
2021-03-21,9880,1388,8,3
2021-03-21,9880,1388,9,5
2021-03-21,9881,1479,6,2
2021-03-21,9881,1479,8,4
2021-03-21,9881,1479,10,4
2021-03-21,9881,1479,11,8
2021-03-21,9882,1488,5,3
2021-03-21,9883,1692,8,4
2021-03-21,9884,1713,11,4
2021-03-21,9885,1874,7,1
2021-03-22,9886,1008,2,2
2021-03-22,9886,1008,8,4
2021-03-22,9887,1207,8,4
2021-03-22,9888,1300,3,9
2021-03-22,9889,1470,8,3
2021-03-22,9889,1470,10,4
2021-03-22,9890,1612,6,2
2021-03-22,9891,1753,4,6
2021-03-22,9892,1924,4,2
2021-03-22,9893,1952,1,4
2021-03-22,9893,1952,2,1
2021-03-22,9893,1952,4,4
2021-03-22,9894,1978,5,4
2021-03-22,9894,1978,6,7
2021-03-22,9894,1978,7,1
2021-03-22,9894,1978,10,2
2021-03-23,9895,1109,6,2
2021-03-23,9895,1109,7,1
2021-03-23,9896,1206,2,3
2021-03-23,9896,1206,3,2
2021-03-23,9896,1206,9,2
2021-03-23,9897,1474,10,4
2021-03-23,9898,1615,10,4
2021-03-23,9899,1619,10,1
2021-03-23,9900,1645,5,4
2021-03-23,9900,1645,8,4
2021-03-23,9901,1728,5,3
2021-03-23,9901,1728,7,3
2021-03-23,9901,1728,9,4
2021-03-23,9902,1845,11,1
2021-03-23,9903,1853,2,6
2021-03-24,9904,1007,9,2
2021-03-24,9905,1041,3,1
2021-03-24,9906,1254,3,9
2021-03-24,9906,1254,6,9
2021-03-24,9907,1330,7,9
2021-03-24,9907,1330,8,5
2021-03-24,9907,1330,9,5
2021-03-24,9908,1893,3,3
2021-03-24,9908,1893,4,6
2021-03-24,9909,1942,5,4
2021-03-24,9909,1942,11,2
2021-03-24,9910,1943,2,3
2021-03-24,9911,1984,5,3
2021-03-24,9911,1984,8,4
2021-03-24,9911,1984,11,9
2021-03-24,9912,1999,4,4
2021-03-24,9912,1999,11,1
2021-03-25,9913,1111,10,2
2021-03-25,9914,1121,1,7
2021-03-25,9915,1174,3,2
2021-03-25,9916,1280,5,1
2021-03-25,9916,1280,9,2
2021-03-25,9916,1280,11,2
2021-03-25,9917,1281,6,4
2021-03-25,9918,1518,8,4
2021-03-25,9919,1651,4,7
2021-03-25,9920,1974,3,7
2021-03-25,9920,1974,5,5
2021-03-25,9920,1974,8,3
2021-03-26,9921,1008,5,3
2021-03-26,9921,1008,11,7
2021-03-26,9922,1273,9,1
2021-03-26,9923,1307,6,1
2021-03-26,9924,1735,10,3
2021-03-26,9925,1739,8,8
2021-03-26,9925,1739,11,5
2021-03-26,9926,1817,2,6
2021-03-26,9926,1817,6,1
2021-03-26,9926,1817,9,1
2021-03-26,9927,1894,2,1
2021-03-26,9927,1894,5,2
2021-03-27,9928,1129,2,4
2021-03-27,9928,1129,6,3
2021-03-27,9928,1129,7,2
2021-03-27,9929,1355,8,4
2021-03-27,9930,1369,8,1
2021-03-27,9931,1391,11,4
2021-03-27,9932,1398,1,8
2021-03-28,9933,1229,4,2
2021-03-28,9933,1229,10,1
2021-03-28,9934,1336,7,4
2021-03-28,9935,1537,1,6
2021-03-28,9936,1563,11,5
2021-03-28,9937,1566,2,2
2021-03-28,9937,1566,5,3
2021-03-28,9938,1578,1,7
2021-03-28,9939,1618,1,3
2021-03-28,9940,1654,2,2
2021-03-28,9941,1669,2,2
2021-03-28,9942,1695,2,4
2021-03-28,9943,1738,6,2
2021-03-28,9944,1759,1,4
2021-03-28,9944,1759,7,8
2021-03-28,9945,1998,7,6
2021-03-29,9946,1227,4,3
2021-03-29,9947,1414,4,3
2021-03-29,9948,1501,1,4
2021-03-29,9948,1501,10,4
2021-03-29,9949,1653,4,3
2021-03-29,9949,1653,5,2
2021-03-29,9950,1734,1,3
2021-03-29,9951,1787,1,4
2021-03-29,9952,1811,3,7
2021-03-29,9952,1811,8,4
2021-03-29,9953,1976,3,4
2021-03-29,9953,1976,10,2
2021-03-29,9954,1997,8,9
2021-03-29,9955,1998,11,1
2021-03-30,9956,1011,2,2
2021-03-30,9957,1210,4,1
2021-03-30,9957,1210,7,3
2021-03-30,9957,1210,9,4
2021-03-30,9957,1210,10,5
2021-03-30,9958,1255,9,2
2021-03-30,9959,1271,11,3
2021-03-30,9960,1444,1,4
2021-03-30,9961,1466,7,6
2021-03-30,9962,1476,4,3
2021-03-30,9963,1488,2,7
2021-03-30,9963,1488,4,4
2021-03-30,9963,1488,5,1
2021-03-30,9963,1488,6,1
2021-03-30,9964,1648,2,1
2021-03-30,9964,1648,5,4
2021-03-30,9964,1648,6,1
2021-03-30,9964,1648,9,4
2021-03-30,9965,1717,3,4
2021-03-30,9966,1738,11,3
2021-03-30,9967,1839,7,1
2021-03-30,9967,1839,9,3
2021-03-30,9968,1897,11,3
2021-03-30,9969,1985,5,9
2021-03-30,9969,1985,6,7
2021-03-30,9969,1985,10,7
2021-03-30,9970,1998,1,3
2021-03-31,9971,1072,3,3
2021-03-31,9971,1072,8,2
2021-03-31,9972,1201,4,2
2021-03-31,9972,1201,5,7
2021-03-31,9973,1299,6,4
2021-03-31,9973,1299,7,2
2021-03-31,9973,1299,9,3
2021-03-31,9974,1396,2,5
2021-03-31,9974,1396,5,3
2021-03-31,9975,1445,1,2
2021-03-31,9975,1445,2,2
2021-03-31,9975,1445,4,4
2021-03-31,9975,1445,11,4
2021-03-31,9976,1593,9,8
2021-03-31,9977,1660,8,5
2021-03-31,9978,1694,7,9
2021-03-31,9979,1732,8,8
2021-03-31,9980,1806,2,1
2021-03-31,9980,1806,7,3
2021-03-31,9981,1850,10,2
2021-04-01,9982,1089,4,3
2021-04-01,9982,1089,6,4
2021-04-01,9983,1137,3,4
2021-04-01,9984,1397,2,6
2021-04-01,9984,1397,3,4
2021-04-01,9984,1397,4,1
2021-04-01,9984,1397,8,6
2021-04-01,9985,1565,5,3
2021-04-01,9986,1604,2,1
2021-04-01,9986,1604,4,1
2021-04-01,9987,1612,4,2
2021-04-01,9987,1612,6,2
2021-04-01,9988,1773,1,1
2021-04-01,9988,1773,3,9
2021-04-01,9988,1773,7,3
2021-04-01,9989,1826,7,8
2021-04-01,9989,1826,11,3
2021-04-01,9990,1980,2,3
2021-04-01,9991,1999,5,2
2021-04-01,9991,1999,10,2
2021-04-02,9992,1083,9,4
2021-04-02,9992,1083,11,1
2021-04-02,9993,1238,4,1
2021-04-02,9993,1238,7,8
2021-04-02,9993,1238,11,5
2021-04-02,9994,1358,11,8
2021-04-02,9995,1406,11,2
2021-04-02,9996,1485,8,4
2021-04-02,9997,1497,4,6
2021-04-02,9998,1728,4,3
2021-04-02,9999,1877,8,4
2021-04-02,10000,1884,1,5
2021-04-02,10000,1884,8,4
2021-04-02,10000,1884,10,8
2021-04-02,10001,1932,8,4
2021-04-03,10002,1077,9,1
2021-04-03,10002,1077,11,3
2021-04-03,10003,1110,5,1
2021-04-03,10004,1166,5,4
2021-04-03,10004,1166,10,2
2021-04-03,10004,1166,11,1
2021-04-03,10005,1381,9,2
2021-04-03,10006,1541,7,8
2021-04-03,10006,1541,11,2
2021-04-03,10007,1569,2,1
2021-04-03,10007,1569,10,4
2021-04-03,10008,1601,6,7
2021-04-03,10009,1753,8,9
2021-04-03,10009,1753,11,2
2021-04-03,10010,1798,2,3
2021-04-04,10011,1098,7,9
2021-04-04,10011,1098,10,8
2021-04-04,10012,1173,4,4
2021-04-04,10012,1173,6,1
2021-04-04,10013,1225,9,4
2021-04-04,10014,1226,6,3
2021-04-04,10015,1412,5,2
2021-04-04,10016,1656,6,3
2021-04-04,10017,1705,6,1
2021-04-04,10017,1705,7,2
2021-04-04,10018,1730,1,4
2021-04-04,10018,1730,2,2
2021-04-04,10018,1730,3,4
2021-04-04,10018,1730,9,4
2021-04-04,10018,1730,10,1
2021-04-04,10019,1976,1,5
2021-04-05,10020,1002,6,1
2021-04-05,10020,1002,7,1
2021-04-05,10021,1083,7,8
2021-04-05,10022,1168,11,1
2021-04-05,10023,1198,4,8
2021-04-05,10023,1198,5,3
2021-04-05,10023,1198,6,4
2021-04-05,10024,1564,5,3
2021-04-05,10025,1610,5,4
2021-04-05,10025,1610,7,1
2021-04-05,10026,1658,2,1
2021-04-05,10026,1658,4,4
2021-04-05,10026,1658,5,1
2021-04-05,10026,1658,9,4
2021-04-05,10026,1658,11,2
2021-04-06,10027,1019,2,1
2021-04-06,10028,1154,6,5
2021-04-06,10029,1344,4,3
2021-04-06,10029,1344,9,7
2021-04-06,10030,1398,3,6
2021-04-06,10031,1464,2,3
2021-04-06,10031,1464,5,4
2021-04-06,10032,1476,6,3
2021-04-06,10032,1476,7,3
2021-04-06,10033,1507,2,8
2021-04-06,10034,1517,7,8
2021-04-06,10034,1517,10,4
2021-04-06,10035,1526,1,3
2021-04-06,10035,1526,8,7
2021-04-06,10036,1755,8,1
2021-04-06,10037,1788,3,4
2021-04-06,10037,1788,9,3
2021-04-06,10038,1874,6,6
2021-04-06,10038,1874,7,2
2021-04-07,10039,1062,7,7
2021-04-07,10040,1129,5,3
2021-04-07,10041,1234,3,2
2021-04-07,10042,1401,8,2
2021-04-07,10043,1632,3,2
2021-04-07,10043,1632,4,8
2021-04-07,10044,1675,4,5
2021-04-07,10044,1675,7,1
2021-04-07,10044,1675,8,9
2021-04-07,10045,1696,6,3
2021-04-07,10046,1710,9,5
2021-04-07,10046,1710,10,1
2021-04-07,10046,1710,11,2
2021-04-08,10047,1041,2,9
2021-04-08,10048,1069,10,1
2021-04-08,10048,1069,11,7
2021-04-08,10049,1147,10,1
2021-04-08,10050,1599,1,9
2021-04-08,10050,1599,4,8
2021-04-08,10050,1599,11,3
2021-04-08,10051,1659,6,8
2021-04-08,10052,1735,4,4
2021-04-08,10053,1737,5,5
2021-04-08,10054,1787,1,3
2021-04-08,10055,1881,5,3
2021-04-08,10055,1881,6,2
2021-04-08,10055,1881,10,1
2021-04-08,10056,1891,9,3
2021-04-08,10057,1911,6,3
2021-04-08,10058,1956,3,2
2021-04-08,10059,1986,2,4
2021-04-08,10059,1986,5,2
2021-04-09,10060,1092,4,9
2021-04-09,10061,1184,4,2
2021-04-09,10061,1184,5,3
2021-04-09,10061,1184,8,3
2021-04-09,10061,1184,9,7
2021-04-09,10062,1214,11,9
2021-04-09,10063,1380,8,4
2021-04-09,10064,1490,4,4
2021-04-09,10064,1490,6,6
2021-04-09,10064,1490,11,2
2021-04-09,10065,1567,8,6
2021-04-09,10066,1716,3,5
2021-04-09,10066,1716,6,1
2021-04-09,10066,1716,11,4
2021-04-09,10067,1729,4,3
2021-04-09,10068,1812,1,3
2021-04-09,10068,1812,6,5
2021-04-09,10069,1839,1,6
2021-04-09,10070,1854,1,3
2021-04-09,10070,1854,4,2
2021-04-09,10071,1914,3,3
2021-04-09,10072,1999,8,2
2021-04-10,10073,1130,8,2
2021-04-10,10074,1161,4,9
2021-04-10,10074,1161,6,3
2021-04-10,10074,1161,10,1
2021-04-10,10074,1161,11,3
2021-04-10,10075,1170,10,2
2021-04-10,10076,1186,3,3
2021-04-10,10076,1186,10,4
2021-04-10,10077,1220,5,1
2021-04-10,10077,1220,10,3
2021-04-10,10078,1321,8,7
2021-04-10,10079,1345,3,2
2021-04-10,10080,1617,3,2
2021-04-10,10080,1617,10,1
2021-04-10,10080,1617,11,3
2021-04-10,10081,1622,9,2
2021-04-10,10082,1764,5,1
2021-04-10,10082,1764,7,4
2021-04-10,10082,1764,9,3
2021-04-10,10083,1802,4,2
2021-04-10,10083,1802,5,1
2021-04-10,10084,1912,4,3
2021-04-10,10084,1912,6,4
2021-04-10,10085,1944,2,3
2021-04-10,10086,1945,1,2
2021-04-11,10087,1020,8,1
2021-04-11,10088,1088,5,3
2021-04-11,10088,1088,8,1
2021-04-11,10089,1138,5,4
2021-04-11,10090,1157,7,3
2021-04-11,10090,1157,10,3
2021-04-11,10091,1161,2,3
2021-04-11,10091,1161,11,4
2021-04-11,10092,1228,6,3
2021-04-11,10092,1228,7,1
2021-04-11,10093,1305,1,2
2021-04-11,10094,1308,4,4
2021-04-11,10094,1308,7,2
2021-04-11,10095,1406,10,2
2021-04-11,10095,1406,11,1
2021-04-11,10096,1571,9,3
2021-04-11,10097,1572,7,4
2021-04-11,10097,1572,9,4
2021-04-11,10097,1572,10,6
2021-04-11,10098,1711,1,4
2021-04-11,10099,1773,2,7
2021-04-11,10099,1773,9,1
2021-04-11,10100,1878,4,9
2021-04-11,10101,1987,7,2
2021-04-11,10101,1987,8,2
2021-04-12,10102,1028,3,1
2021-04-12,10103,1360,11,2
2021-04-12,10104,1487,4,2
2021-04-12,10104,1487,11,9
2021-04-12,10105,1540,9,1
2021-04-12,10106,1589,10,1
2021-04-12,10107,1725,7,1
2021-04-12,10108,1896,10,2
2021-04-12,10108,1896,11,4
2021-04-12,10109,1971,10,7
2021-04-13,10110,1253,2,6
2021-04-13,10111,1352,5,4
2021-04-13,10111,1352,8,4
2021-04-13,10112,1453,6,1
2021-04-14,10113,1224,4,4
2021-04-14,10114,1308,10,4
2021-04-14,10115,1391,5,2
2021-04-14,10116,1591,8,3
2021-04-14,10117,1638,2,7
2021-04-14,10117,1638,5,4
2021-04-15,10118,1089,3,8
2021-04-15,10118,1089,8,4
2021-04-15,10118,1089,10,4
2021-04-15,10119,1204,2,2
2021-04-15,10119,1204,9,4
2021-04-15,10120,1267,1,4
2021-04-15,10121,1331,1,3
2021-04-15,10121,1331,4,3
2021-04-15,10121,1331,5,3
2021-04-15,10122,1365,5,3
2021-04-15,10123,1423,8,4
2021-04-15,10124,1461,4,1
2021-04-15,10124,1461,6,2
2021-04-15,10124,1461,7,4
2021-04-15,10124,1461,11,2
2021-04-15,10125,1659,3,7
2021-04-15,10126,1671,2,1
2021-04-15,10126,1671,11,8
2021-04-15,10127,1678,6,4
2021-04-15,10128,1796,11,1
2021-04-15,10129,1801,4,1
2021-04-15,10130,1893,3,6
2021-04-15,10130,1893,6,2
2021-04-15,10131,1950,3,4
2021-04-16,10132,1180,9,3
2021-04-16,10133,1225,3,9
2021-04-16,10134,1239,3,4
2021-04-16,10135,1304,6,6
2021-04-16,10135,1304,8,4
2021-04-16,10136,1387,10,1
2021-04-16,10136,1387,11,3
2021-04-16,10137,1388,10,4
2021-04-16,10138,1408,1,2
2021-04-16,10139,1665,9,1
2021-04-16,10140,1701,10,2
2021-04-16,10141,1751,2,2
2021-04-16,10141,1751,4,5
2021-04-16,10141,1751,8,4
2021-04-16,10141,1751,10,3
2021-04-16,10141,1751,11,3
2021-04-16,10142,1840,3,3
2021-04-16,10142,1840,6,7
2021-04-16,10143,1867,4,3
2021-04-16,10144,1956,2,3
2021-04-16,10144,1956,11,4
2021-04-16,10145,1987,3,1
2021-04-16,10145,1987,6,8
2021-04-16,10145,1987,11,4
2021-04-17,10146,1295,11,1
2021-04-17,10147,1335,2,3
2021-04-17,10147,1335,6,2
2021-04-17,10148,1390,2,2
2021-04-17,10149,1958,5,2
2021-04-17,10150,1984,6,4
2021-04-17,10150,1984,11,7
2021-04-18,10151,1054,4,3
2021-04-18,10152,1138,3,1
2021-04-18,10153,1185,9,3
2021-04-18,10154,1388,2,1
2021-04-18,10154,1388,9,1
2021-04-18,10155,1426,5,1
2021-04-18,10155,1426,8,2
2021-04-18,10156,1734,1,3
2021-04-18,10156,1734,2,4
2021-04-18,10156,1734,3,4
2021-04-18,10156,1734,10,6
2021-04-18,10157,1938,2,2
2021-04-19,10158,1494,4,6
2021-04-19,10159,1627,3,1
2021-04-19,10159,1627,7,3
2021-04-19,10160,1707,4,9
2021-04-19,10160,1707,5,6
2021-04-19,10160,1707,10,5
2021-04-19,10160,1707,11,1
2021-04-19,10161,1712,4,5
2021-04-19,10162,1864,1,6
2021-04-19,10162,1864,9,2
2021-04-20,10163,1010,9,2
2021-04-20,10164,1333,6,9
2021-04-20,10165,1486,2,1
2021-04-20,10165,1486,3,1
2021-04-20,10165,1486,9,1
2021-04-20,10166,1506,10,2
2021-04-20,10167,1536,7,6
2021-04-20,10167,1536,9,2
2021-04-20,10167,1536,11,2
2021-04-20,10168,1544,1,3
2021-04-20,10168,1544,3,9
2021-04-20,10169,1649,6,8
2021-04-20,10169,1649,7,1
2021-04-20,10170,1746,2,4
2021-04-20,10170,1746,10,3
2021-04-20,10171,1774,6,4
2021-04-20,10172,1865,7,3
2021-04-20,10172,1865,8,2
2021-04-20,10173,1993,9,3
2021-04-20,10173,1993,10,2
2021-04-21,10174,1015,2,3
2021-04-21,10174,1015,8,1
2021-04-21,10175,1067,2,1
2021-04-21,10176,1101,2,2
2021-04-21,10177,1185,1,4
2021-04-21,10178,1238,6,3
2021-04-21,10178,1238,11,5
2021-04-21,10179,1246,11,2
2021-04-21,10180,1332,10,3
2021-04-21,10181,1532,2,3
2021-04-21,10181,1532,3,6
2021-04-21,10182,1697,6,1
2021-04-21,10183,1711,8,2
2021-04-21,10184,1729,1,2
2021-04-21,10184,1729,10,6
2021-04-21,10185,1826,10,4
2021-04-22,10186,1049,7,3
2021-04-22,10187,1321,11,6
2021-04-22,10188,1323,7,4
2021-04-22,10189,1523,2,5
2021-04-22,10189,1523,10,2
2021-04-22,10190,1631,1,4
2021-04-22,10190,1631,8,7
2021-04-22,10191,1826,6,2
2021-04-22,10191,1826,11,4
2021-04-23,10192,1076,4,4
2021-04-23,10192,1076,6,1
2021-04-23,10192,1076,10,4
2021-04-23,10193,1132,4,2
2021-04-23,10194,1171,6,3
2021-04-23,10195,1176,1,7
2021-04-23,10196,1201,10,4
2021-04-23,10197,1373,1,1
2021-04-23,10197,1373,4,3
2021-04-23,10198,1420,2,2
2021-04-23,10199,1446,2,4
2021-04-23,10200,1471,10,2
2021-04-23,10201,1543,2,4
2021-04-23,10201,1543,4,4
2021-04-23,10202,1578,10,8
2021-04-23,10203,1624,6,3
2021-04-23,10204,1714,6,7
2021-04-23,10205,1928,8,4
2021-04-23,10206,1994,11,6
2021-04-24,10207,1053,5,3
2021-04-24,10207,1053,8,1
2021-04-24,10207,1053,10,2
2021-04-24,10208,1131,5,1
2021-04-24,10208,1131,8,4
2021-04-24,10208,1131,11,1
2021-04-24,10209,1625,5,3
2021-04-24,10209,1625,8,1
2021-04-24,10210,1772,6,3
2021-04-24,10210,1772,10,8
2021-04-24,10211,1777,1,5
2021-04-24,10212,1810,9,9
2021-04-25,10213,1062,1,7
2021-04-25,10213,1062,8,9
2021-04-25,10213,1062,10,3
2021-04-25,10214,1097,10,5
2021-04-25,10215,1158,9,8
2021-04-25,10216,1418,9,5
2021-04-25,10217,1420,9,2
2021-04-25,10218,1439,1,9
2021-04-25,10218,1439,6,3
2021-04-25,10218,1439,10,2
2021-04-25,10219,1588,1,2
2021-04-25,10219,1588,5,3
2021-04-25,10220,1681,1,3
2021-04-25,10221,1710,6,4
2021-04-25,10221,1710,8,3
2021-04-25,10222,1774,1,4
2021-04-26,10223,1009,4,3
2021-04-26,10224,1064,4,9
2021-04-26,10224,1064,10,9
2021-04-26,10225,1168,9,9
2021-04-26,10225,1168,11,1
2021-04-26,10226,1195,8,6
2021-04-26,10227,1205,6,9
2021-04-26,10228,1329,4,3
2021-04-26,10229,1429,4,4
2021-04-26,10229,1429,6,4
2021-04-26,10229,1429,10,8
2021-04-26,10230,1516,9,2
2021-04-26,10231,1557,8,1
2021-04-26,10232,1587,4,6
2021-04-26,10232,1587,9,8
2021-04-26,10233,1780,1,1
2021-04-26,10233,1780,6,1
2021-04-26,10234,1949,3,6
2021-04-27,10235,1031,8,4
2021-04-27,10236,1067,7,3
2021-04-27,10237,1224,4,2
2021-04-27,10238,1301,6,3
2021-04-27,10238,1301,9,1
2021-04-27,10238,1301,10,2
2021-04-27,10239,1309,1,3
2021-04-27,10239,1309,6,2
2021-04-27,10240,1363,2,3
2021-04-27,10241,1553,3,2
2021-04-27,10241,1553,4,1
2021-04-27,10242,1572,8,4
2021-04-27,10243,1687,8,2
2021-04-27,10244,1688,10,4
2021-04-27,10245,1844,9,8
2021-04-27,10246,1845,1,2
2021-04-27,10246,1845,7,3
2021-04-27,10246,1845,11,1
2021-04-28,10247,1068,2,2
2021-04-28,10247,1068,5,1
2021-04-28,10248,1211,6,1
2021-04-28,10249,1399,5,7
2021-04-28,10250,1461,9,3
2021-04-28,10251,1652,3,4
2021-04-28,10251,1652,10,2
2021-04-28,10252,1997,3,6
2021-04-28,10252,1997,5,3
2021-04-28,10252,1997,6,3
2021-04-28,10252,1997,7,3
2021-04-28,10252,1997,8,2
2021-04-29,10253,1210,1,5
2021-04-29,10253,1210,8,2
2021-04-29,10254,1282,6,1
2021-04-29,10255,1420,2,3
2021-04-29,10255,1420,6,8
2021-04-29,10255,1420,10,4
2021-04-29,10256,1444,6,1
2021-04-29,10257,1474,5,1
2021-04-29,10257,1474,7,4
2021-04-29,10257,1474,9,4
2021-04-29,10258,1513,6,2
2021-04-29,10258,1513,8,3
2021-04-29,10258,1513,9,2
2021-04-29,10258,1513,10,4
2021-04-29,10258,1513,11,1
2021-04-29,10259,1546,3,4
2021-04-29,10259,1546,9,8
2021-04-29,10260,1637,5,2
2021-04-29,10260,1637,9,1
2021-04-30,10261,1049,6,1
2021-04-30,10262,1168,1,1
2021-04-30,10262,1168,9,3
2021-04-30,10263,1281,1,6
2021-04-30,10263,1281,9,4
2021-04-30,10264,1407,1,7
2021-04-30,10264,1407,2,5
2021-04-30,10264,1407,10,4
2021-04-30,10265,1556,10,1
2021-04-30,10266,1766,5,1
2021-04-30,10267,1846,9,3
2021-04-30,10268,1978,11,1
2021-04-30,10269,1990,3,1
2021-04-30,10269,1990,7,2
2021-05-01,10270,1002,8,4
2021-05-01,10270,1002,10,3
2021-05-01,10271,1046,4,1
2021-05-01,10271,1046,8,4
2021-05-01,10271,1046,10,6
2021-05-01,10272,1389,8,3
2021-05-01,10272,1389,10,4
2021-05-01,10273,1808,4,5
2021-05-01,10274,1813,6,1
2021-05-02,10275,1039,1,1
2021-05-02,10275,1039,3,2
2021-05-02,10276,1290,6,2
2021-05-02,10276,1290,9,3
2021-05-02,10277,1417,8,2
2021-05-02,10278,1641,10,9
2021-05-02,10279,1645,8,3
2021-05-02,10280,1745,2,3
2021-05-02,10280,1745,4,2
2021-05-02,10280,1745,7,4
2021-05-02,10281,1904,1,1
2021-05-02,10281,1904,11,4
2021-05-03,10282,1021,4,1
2021-05-03,10283,1038,5,4
2021-05-03,10283,1038,10,2
2021-05-03,10284,1255,5,6
2021-05-03,10284,1255,7,1
2021-05-03,10284,1255,10,9
2021-05-03,10284,1255,11,6
2021-05-03,10285,1426,5,1
2021-05-03,10285,1426,9,3
2021-05-03,10286,1586,10,3
2021-05-03,10287,1781,2,3
2021-05-03,10287,1781,7,3
2021-05-03,10288,1842,1,1
2021-05-03,10288,1842,9,9
2021-05-03,10289,1907,5,3
2021-05-03,10290,1993,2,5
2021-05-04,10291,1009,5,4
2021-05-04,10292,1132,6,1
2021-05-04,10292,1132,8,7
2021-05-04,10292,1132,10,2
2021-05-04,10293,1216,5,3
2021-05-04,10294,1259,3,5
2021-05-04,10294,1259,9,4
2021-05-04,10295,1298,3,4
2021-05-04,10295,1298,10,5
2021-05-04,10296,1394,2,6
2021-05-04,10297,1486,2,4
2021-05-04,10298,1595,4,4
2021-05-04,10299,1640,5,3
2021-05-04,10299,1640,10,4
2021-05-04,10300,1691,6,8
2021-05-04,10301,1794,2,2
2021-05-04,10301,1794,8,4
2021-05-04,10301,1794,9,7
2021-05-04,10302,1942,2,1
2021-05-05,10303,1072,6,1
2021-05-05,10303,1072,11,2
2021-05-05,10304,1109,8,4
2021-05-05,10305,1178,3,3
2021-05-05,10306,1280,7,8
2021-05-05,10306,1280,10,9
2021-05-05,10307,1290,4,8
2021-05-05,10308,1573,4,3
2021-05-05,10309,1691,4,9
2021-05-05,10310,1803,9,3
2021-05-05,10311,1905,9,3
2021-05-05,10312,1958,4,4
2021-05-06,10313,1071,9,2
2021-05-06,10314,1091,8,2
2021-05-06,10314,1091,11,3
2021-05-06,10315,1118,2,3
2021-05-06,10316,1207,6,4
2021-05-06,10316,1207,7,4
2021-05-06,10316,1207,11,1
2021-05-06,10317,1340,3,7
2021-05-06,10317,1340,11,8
2021-05-06,10318,1376,1,3
2021-05-06,10319,1597,3,3
2021-05-06,10320,1752,4,3
2021-05-06,10321,1814,3,3
2021-05-06,10321,1814,11,9
2021-05-06,10322,1978,1,8
2021-05-07,10323,1561,9,2
2021-05-07,10324,1914,1,4
2021-05-07,10325,1921,5,3
2021-05-07,10325,1921,10,1
2021-05-07,10326,1931,7,3
2021-05-07,10327,1951,2,4
2021-05-07,10327,1951,7,3
2021-05-07,10327,1951,9,3
2021-05-08,10328,1067,11,1
2021-05-08,10329,1519,8,1
2021-05-08,10330,1653,7,3
2021-05-08,10331,1654,3,5
2021-05-08,10332,1715,10,2
2021-05-08,10333,1785,5,1
2021-05-08,10333,1785,8,7
2021-05-08,10334,1854,2,5
2021-05-08,10335,1914,2,3
2021-05-08,10335,1914,10,4
2021-05-08,10336,1930,11,4
2021-05-09,10337,1012,9,3
2021-05-09,10338,1406,1,4
2021-05-09,10339,1473,3,1
2021-05-09,10339,1473,11,4
2021-05-09,10340,1494,9,4
2021-05-09,10341,1531,2,2
2021-05-09,10341,1531,3,1
2021-05-09,10341,1531,5,6
2021-05-09,10341,1531,7,3
2021-05-09,10342,1620,1,3
2021-05-09,10343,1637,10,1
2021-05-09,10344,1666,3,1
2021-05-09,10345,1748,11,3
2021-05-09,10346,1792,4,4
2021-05-09,10347,1839,8,1
2021-05-09,10348,1887,3,4
2021-05-09,10349,1935,10,7
2021-05-10,10350,1002,8,9
2021-05-10,10351,1040,4,4
2021-05-10,10352,1709,1,7
2021-05-10,10353,1767,1,9
2021-05-10,10353,1767,5,5
2021-05-10,10353,1767,8,5
2021-05-10,10354,1775,5,4
2021-05-10,10355,1871,11,4
2021-05-10,10356,1932,4,1
2021-05-10,10357,1974,3,3
2021-05-10,10357,1974,7,2
2021-05-11,10358,1055,7,3
2021-05-11,10359,1284,5,5
2021-05-11,10359,1284,6,4
2021-05-11,10360,1338,3,4
2021-05-11,10360,1338,6,2
2021-05-11,10361,1729,8,4
2021-05-11,10362,1944,4,9
2021-05-11,10363,1961,6,1
2021-05-11,10363,1961,8,8
2021-05-12,10364,1099,6,9
2021-05-12,10365,1167,1,4
2021-05-12,10365,1167,4,1
2021-05-12,10366,1317,6,2
2021-05-12,10367,1356,6,7
2021-05-12,10367,1356,11,8
2021-05-12,10368,1365,6,8
2021-05-12,10369,1487,3,3
2021-05-12,10370,1494,9,3
2021-05-12,10371,1504,1,3
2021-05-12,10371,1504,8,1
2021-05-12,10372,1521,7,3
2021-05-12,10373,1657,3,8
